link_id,start_node_id,end_node_id,type,length,maxmph,lanes,capacity,fft,start_osmid,end_osmid,geometry
177,59,198,residential,83.87,20.0,1,1900,9.38060789,258769192,53058576,"LINESTRING (-122.2666741 37.9028346,-122.2674669 37.903256)"
178,60,135,residential,185.251,20.0,1,1900,20.719768597000005,53133624,53111538,"LINESTRING (-122.2519368 37.8832073,-122.2518897 37.883164,-122.2517903 37.8830441,-122.2516419 37.8828818,-122.2513258 37.8825371,-122.2512762 37.8824554,-122.2512642 37.8823543,-122.2512701 37.8822438,-122.2513589 37.8819599,-122.2513519 37.881871,-122.2513017 37.8817968,-122.2512197 37.8817661)"
179,60,258,residential,84.204,20.0,1,1900,9.417964787999999,53133624,258895312,"LINESTRING (-122.2519368 37.8832073,-122.2520983 37.8828773,-122.2521927 37.8827796,-122.2522641 37.882738,-122.2523072 37.8827129,-122.2525031 37.8826464)"
180,60,151,residential,50.13800000000001,20.0,1,1900,5.607784886000002,53133624,53123941,"LINESTRING (-122.2519368 37.8832073,-122.2518806 37.8833621,-122.2518063 37.8834466,-122.2517163 37.8835021,-122.251707 37.8835079,-122.2516017 37.8835353)"
181,61,135,residential,67.712,20.0,1,1900,7.573384064000001,53133629,53111538,"LINESTRING (-122.2505324 37.8820166,-122.2507073 37.8819877,-122.2508414 37.8819251,-122.251098 37.8817873,-122.2511605 37.8817673,-122.2512197 37.8817661)"
182,61,279,residential,103.854,20.0,1,1900,11.615758338000001,53133629,53081635,"LINESTRING (-122.2505324 37.8820166,-122.2505422 37.8821789,-122.2505287 37.8823164,-122.2504389 37.8827943,-122.2504272 37.8828687,-122.2503777 37.8829333)"
183,62,130,tertiary,16.613,25.0,2,3800,1.4864913688,4294455620,53021359,"LINESTRING (-122.2579358 37.8798643,-122.2578169 37.8798729,-122.2577473 37.8798779)"
184,62,254,tertiary,79.681,25.0,2,3800,7.129664645600001,4294455620,53157267,"LINESTRING (-122.2579358 37.8798643,-122.2581083 37.879852,-122.2588328 37.8797558)"
185,63,284,residential,557.474,20.0,1,1900,62.35179447800001,53078342,53061185,"LINESTRING (-122.2745305 37.8963412,-122.2745086 37.8963245,-122.2743651 37.896215,-122.2741733 37.8960372,-122.2740888 37.8959261,-122.274026 37.8957911,-122.2739707 37.8957182,-122.2738687 37.8956813,-122.273701 37.8956639,-122.2733485 37.8956583,-122.2731624 37.8956582,-122.2729001 37.8957195,-122.2726395 37.8957552,-122.2724193 37.8958051,-122.2722229 37.8958137,-122.2721378 37.8957984,-122.272098 37.8957575,-122.2720706 37.8956949,-122.2720718 37.8956332,-122.2723138 37.8952419,-122.2723558 37.895156,-122.2723742 37.8950745,-122.2723755 37.8949961,-122.2723599 37.8949252,-122.2723341 37.8948634,-122.2722991 37.8948096,-122.2722386 37.8947328,-122.2721485 37.8946455,-122.2717789 37.8943534,-122.2715875 37.8941659,-122.2715719 37.8941078,-122.2715819 37.894043,-122.271626 37.8939684,-122.2716891 37.8938866,-122.2720976 37.8934553)"
186,63,413,residential,317.472,20.0,1,1900,35.508290784,53078342,53112743,"LINESTRING (-122.2745305 37.8963412,-122.2745274 37.8963651,-122.2745105 37.8964439,-122.2745135 37.8965453,-122.2745245 37.8966436,-122.2745307 37.8967942,-122.2745109 37.8968608,-122.2744633 37.8968939,-122.2744067 37.8969108,-122.2743436 37.8969091,-122.2742738 37.8968933,-122.2740514 37.8968227,-122.2738606 37.8967554,-122.2734923 37.8965784,-122.2733955 37.8965448,-122.2732184 37.8965113,-122.2731287 37.8964815,-122.2729351 37.8963921,-122.2728997 37.8963815,-122.2728211 37.8963795,-122.2727732 37.8963883,-122.2727172 37.8964329,-122.2725946 37.8966835,-122.2723156 37.8971207)"
187,63,425,residential,226.097,20.0,1,1900,25.288271159,53078342,99311604,"LINESTRING (-122.2745305 37.8963412,-122.2745785 37.8963163,-122.2746403 37.8962843,-122.2747574 37.8962342,-122.2748371 37.8961795,-122.2748648 37.8961426,-122.2748751 37.8960982,-122.2748609 37.8960401,-122.2748404 37.8959579,-122.2747221 37.8957285,-122.2746917 37.8956561,-122.274679 37.8955819,-122.2746796 37.8955325,-122.2747011 37.8954139,-122.2746926 37.8953531,-122.27467 37.8952954,-122.2744055 37.8950623,-122.2742756 37.8949383,-122.274091 37.89474,-122.2740723 37.8946918,-122.2740631 37.8946419)"
188,64,130,residential,16.972,20.0,1,1900,1.898267284,4294455624,53021359,"LINESTRING (-122.2577772 37.8800287,-122.2577473 37.8798779)"
189,64,129,residential,64.657,20.0,1,1900,7.231691479,4294455624,53021357,"LINESTRING (-122.2577772 37.8800287,-122.2578093 37.880191,-122.2578352 37.880255,-122.2578756 37.8803022,-122.25798 37.880397,-122.2580367 37.88046,-122.2580795 37.8805436)"
190,65,200,secondary,204.592,25.0,2,3800,18.306401139200002,53119344,53095440,"LINESTRING (-122.2723624 37.8879094,-122.2723279 37.8871593,-122.2722903 37.8869626,-122.2722604 37.8868705,-122.2722182 37.8867784,-122.2721115 37.8866046,-122.2720085 37.8864723,-122.2719144 37.8863702,-122.2718264 37.8862921,-122.2718002 37.8862688,-122.2717316 37.8862006)"
191,65,45,secondary,64.32600000000001,25.0,2,3800,5.755736097600001,53119344,239669505,"LINESTRING (-122.2723624 37.8879094,-122.2723697 37.8881277,-122.272379 37.8884084,-122.2723793 37.8884183,-122.2723816 37.8884877)"
192,65,23,residential,92.832,20.0,1,1900,10.382980704,53119344,53020807,"LINESTRING (-122.2723624 37.8879094,-122.272231 37.8878705,-122.2722149 37.8878657,-122.272153 37.8878362,-122.2721034 37.8877701,-122.2717276 37.8872756)"
193,66,68,residential,203.781,20.0,1,1900,22.792293507,53072260,53072262,"LINESTRING (-122.2734162 37.8751134,-122.2733294 37.8751246,-122.2732698 37.8751323,-122.2712332 37.8753891,-122.2712191 37.8753909,-122.2711237 37.8754032)"
194,66,183,tertiary,100.949,25.0,2,3800,9.0326742424,53072260,53093345,"LINESTRING (-122.2734162 37.8751134,-122.2734093 37.8750486,-122.2733816 37.8748055,-122.273321 37.8742736,-122.2733146 37.8742091)"
195,66,273,tertiary,100.718,25.0,2,3800,9.0120049168,53072260,53091861,"LINESTRING (-122.2734162 37.8751134,-122.2734237 37.8751798,-122.273495 37.8758112,-122.2735108 37.8759514,-122.273518 37.8760156)"
196,67,245,tertiary,110.663,25.0,2,3800,9.9018596488,53119366,53026102,"LINESTRING (-122.2618729 37.8833576,-122.2617003 37.8831465,-122.2616647 37.8831031,-122.261659 37.8830917,-122.2616461 37.8830662,-122.2616349 37.8830295,-122.2616192 37.8829578,-122.2615959 37.8826653,-122.261573 37.882417)"
197,67,336,tertiary,130.892,25.0,2,3800,11.7119020192,53119366,53147299,"LINESTRING (-122.2618729 37.8833576,-122.2619333 37.8834254,-122.2625366 37.8841021,-122.2626297 37.8842254,-122.2627027 37.8843344)"
198,68,193,residential,201.662,20.0,1,1900,22.555289714,53072262,239617017,"LINESTRING (-122.2711237 37.8754032,-122.2710618 37.8754112,-122.2710371 37.8754144,-122.2690392 37.8756708,-122.2689625 37.8756809,-122.2689442 37.8756835,-122.2688562 37.8756957)"
199,68,66,residential,203.781,20.0,1,1900,22.792293507,53072262,53072260,"LINESTRING (-122.2711237 37.8754032,-122.2712191 37.8753909,-122.2712332 37.8753891,-122.2732698 37.8751323,-122.2733294 37.8751246,-122.2734162 37.8751134)"
200,68,186,residential,101.091,20.0,1,1900,11.306725077000001,53072262,53093347,"LINESTRING (-122.2711237 37.8754032,-122.2711175 37.8753395,-122.2711019 37.8751804,-122.2710929 37.8750772,-122.2711047 37.8749764,-122.2710777 37.8747271,-122.2710718 37.874561,-122.2710696 37.8744964)"
201,68,275,residential,101.118,20.0,1,1900,11.309744945999999,53072262,53091865,"LINESTRING (-122.2711237 37.8754032,-122.2711298 37.8754655,-122.271149 37.8756616,-122.2711616 37.8757553,-122.2711943 37.8758601,-122.2712091 37.8759174,-122.2712436 37.8762098,-122.271244 37.8762384,-122.271245 37.8763057)"
202,69,70,residential,161.941,20.0,1,1900,18.112615027,53107080,53107081,"LINESTRING (-122.2605305 37.876953,-122.260458 37.8769626,-122.2598524 37.8770422,-122.2594845 37.8770906,-122.2587745 37.8771839,-122.2587108 37.8771936)"
203,69,395,residential,193.763,20.0,1,1900,21.671810261,53107080,2010214253,"LINESTRING (-122.2605305 37.876953,-122.2606133 37.8769421,-122.2607736 37.876921,-122.2617398 37.8767938,-122.2619058 37.8767529,-122.2620425 37.8766776,-122.262152 37.8765785,-122.2623334 37.8763861,-122.2624316 37.876276)"
204,69,124,tertiary,103.695,25.0,2,3800,9.278379732000001,53107080,53148316,"LINESTRING (-122.2605305 37.876953,-122.2605173 37.876887,-122.2605082 37.8768412,-122.2604345 37.8764719,-122.2604087 37.8763427,-122.2603836 37.8762167,-122.2603598 37.8760974,-122.2603468 37.8760318)"
205,69,267,tertiary,94.552,25.0,2,3800,8.460286035200001,53107080,53091826,"LINESTRING (-122.2605305 37.876953,-122.2605439 37.877015,-122.260656 37.877533,-122.2606599 37.8775509,-122.2606982 37.8777281,-122.2607118 37.8777912)"
206,70,390,residential,31.91,20.0,1,1900,3.56903777,53107081,239501147,"LINESTRING (-122.2587108 37.8771936,-122.2586418 37.8772025,-122.2583513 37.8772364)"
207,70,69,residential,161.941,20.0,1,1900,18.112615027,53107081,53107080,"LINESTRING (-122.2587108 37.8771936,-122.2587745 37.8771839,-122.2594845 37.8770906,-122.2598524 37.8770422,-122.260458 37.8769626,-122.2605305 37.876953)"
208,70,230,residential,54.901,20.0,1,1900,6.140512147000001,53107081,1954677978,"LINESTRING (-122.2587108 37.8771936,-122.2586947 37.8771298,-122.2586365 37.8768979,-122.2586141 37.8767933,-122.2585932 37.8767087)"
209,70,268,residential,93.891,20.0,1,1900,10.501426677000001,53107081,53091828,"LINESTRING (-122.2587108 37.8771936,-122.2587218 37.8772517,-122.2588653 37.8779681,-122.2588772 37.8780277)"
210,71,193,residential,9.674,20.0,1,1900,1.082007878,53072264,239617017,"LINESTRING (-122.2687477 37.875711,-122.2688562 37.8756957)"
211,71,276,secondary,100.507,25.0,2,3800,8.993125143200002,53072264,53091866,"LINESTRING (-122.2687477 37.875711,-122.2688205 37.8763729,-122.2688365 37.8765138,-122.2688407 37.876551,-122.268848 37.8766114)"
212,72,73,residential,132.762,20.0,1,1900,14.849031414,53100955,53100957,"LINESTRING (-122.272481 37.9014441,-122.2723485 37.9012783,-122.2722414 37.9011712,-122.2721048 37.9010948,-122.2719267 37.9010477,-122.2717883 37.9010381,-122.2716277 37.9010649,-122.27123 37.9012009)"
213,72,229,residential,228.705,20.0,1,1900,25.579968135,53100955,53075161,"LINESTRING (-122.272481 37.9014441,-122.2726721 37.9016643,-122.2729588 37.9019536,-122.2733439 37.9022517,-122.2737214 37.9025095,-122.2738146 37.9025844,-122.2739016 37.9026669,-122.2739718 37.9027458,-122.2741416 37.9030079)"
214,72,136,residential,81.006,20.0,1,1900,9.060278082,53100955,53091093,"LINESTRING (-122.272481 37.9014441,-122.2727607 37.9012774,-122.2728967 37.9012285,-122.2730486 37.9011962,-122.2731979 37.9011882,-122.2733142 37.9011875)"
215,73,394,residential,95.575,20.0,1,1900,10.689777025000001,53100957,53075820,"LINESTRING (-122.27123 37.9012009,-122.2708071 37.9013375,-122.2706707 37.9013821,-122.2704246 37.9014627,-122.2703444 37.9014964,-122.2703339 37.9015096,-122.270313 37.9015929)"
216,73,72,residential,132.762,20.0,1,1900,14.849031414,53100957,53100955,"LINESTRING (-122.27123 37.9012009,-122.2716277 37.9010649,-122.2717883 37.9010381,-122.2719267 37.9010477,-122.2721048 37.9010948,-122.2722414 37.9011712,-122.2723485 37.9012783,-122.272481 37.9014441)"
217,73,389,residential,249.405,20.0,1,1900,27.895201035000003,53100957,53020507,"LINESTRING (-122.27123 37.9012009,-122.27124 37.9012804,-122.2719225 37.9020699,-122.2722809 37.9024272,-122.2723546 37.9024823,-122.2726194 37.9026909,-122.2727024 37.9027842,-122.2727362 37.9028325,-122.2727643 37.902888,-122.2727835 37.9029621,-122.2728168 37.9030289)"
218,74,343,tertiary,401.048,25.0,2,3800,35.884812524800004,53062065,261736143,"LINESTRING (-122.2755388 37.890884,-122.2754098 37.8908307,-122.275338 37.8908018,-122.2750602 37.890708,-122.2748654 37.8906627,-122.274818 37.8906539,-122.2746682 37.8906347,-122.2744109 37.8906311,-122.2739571 37.890631,-122.273702 37.8906304,-122.2734846 37.8906093,-122.273279 37.8905517,-122.2731643 37.8905122,-122.2727479 37.8903193,-122.2726441 37.8902635,-122.2725472 37.8901843,-122.2725049 37.8901367,-122.2724759 37.8900916,-122.2724608 37.8900445,-122.2724512 37.8899291,-122.2724325 37.889564,-122.2724243 37.8893754,-122.2724091 37.8891281)"
219,74,120,residential,57.13399999999999,20.0,1,1900,6.390266498,53062065,6952299129,"LINESTRING (-122.2755388 37.890884,-122.2754833 37.8907739,-122.275392 37.8903852)"
220,74,340,tertiary,112.596,25.0,2,3800,10.0748198496,53062065,2425028270,"LINESTRING (-122.2755388 37.890884,-122.2756417 37.8909276,-122.2758844 37.8910315,-122.2761831 37.8911594,-122.2763134 37.8912152,-122.276528 37.8912897,-122.2766848 37.8913366)"
221,75,15,residential,408.385,20.0,1,1900,45.676637095,53115322,53082209,"LINESTRING (-122.2677185 37.8859356,-122.2677107 37.8858734,-122.267549 37.8845909,-122.2675415 37.8845083,-122.2675389 37.8844261,-122.2675454 37.8843845,-122.2676146 37.8842551,-122.2676253 37.8842365,-122.2676393 37.8841919,-122.2676492 37.8841413,-122.2676429 37.8840335,-122.2676207 37.8838556,-122.2675792 37.8837598,-122.2674834 37.8836535,-122.2674442 37.883591,-122.267418 37.8834776,-122.2672944 37.8824,-122.2672863 37.8823293)"
222,75,369,residential,353.7990000000001,20.0,1,1900,39.57135675300001,53115322,53036821,"LINESTRING (-122.2677185 37.8859356,-122.2677257 37.8859917,-122.2679064 37.8874047,-122.2679528 37.8875529,-122.2679916 37.8876159,-122.2680377 37.8876757,-122.2682216 37.8878104,-122.2682945 37.8878902,-122.2683375 37.8879775,-122.2683647 37.8880936,-122.268338 37.8882094,-122.2682747 37.8883176,-122.268153 37.8884241,-122.2680016 37.8884883,-122.2678826 37.888561,-122.2677769 37.8886717,-122.2677389 37.888733,-122.2677038 37.8887894)"
223,75,255,residential,98.485,20.0,1,1900,11.015251795000001,53115322,53138890,"LINESTRING (-122.2677185 37.8859356,-122.2677966 37.8859252,-122.2687538 37.8857976,-122.2688258 37.8857928)"
224,75,414,residential,99.806,20.0,1,1900,11.163001681999999,53115322,53075880,"LINESTRING (-122.2677185 37.8859356,-122.2676356 37.8859461,-122.2666787 37.8860672,-122.2665956 37.8860779)"
225,76,77,tertiary,201.621,25.0,2,3800,18.0405631896,53115327,53115329,"LINESTRING (-122.2670835 37.8805156,-122.2670757 37.8804487,-122.2670655 37.8803608,-122.2670621 37.8803307,-122.2669963 37.8797619,-122.2669559 37.8794143,-122.2668824 37.87878,-122.2668745 37.8787099)"
226,76,15,tertiary,202.458,25.0,2,3800,18.1154559408,53115327,53082209,"LINESTRING (-122.2670835 37.8805156,-122.2670905 37.8805788,-122.267237 37.8818884,-122.2672597 37.8820919,-122.2672631 37.8821223,-122.2672797 37.8822705,-122.2672863 37.8823293)"
227,76,321,residential,95.559,20.0,1,1900,10.687987473,53115327,239500928,"LINESTRING (-122.2670835 37.8805156,-122.2669988 37.8805258,-122.2660475 37.8806493,-122.2660088 37.8806533)"
228,76,259,residential,99.614,20.0,1,1900,11.141527058000001,53115327,53138900,"LINESTRING (-122.2670835 37.8805156,-122.2671663 37.8805044,-122.2675292 37.8804554,-122.2681211 37.8803791,-122.2682032 37.8803691)"
229,77,278,tertiary,203.885,25.0,2,3800,18.243140476,53115329,53091870,"LINESTRING (-122.2668745 37.8787099,-122.2668671 37.87864,-122.266866 37.87863,-122.2668455 37.8784505,-122.2668436 37.8784335,-122.2667172 37.8773233,-122.2667047 37.8772131,-122.2666751 37.8769532,-122.2666677 37.8768836)"
230,77,76,tertiary,201.621,25.0,2,3800,18.0405631896,53115329,53115327,"LINESTRING (-122.2668745 37.8787099,-122.2668824 37.87878,-122.2669559 37.8794143,-122.2669963 37.8797619,-122.2670621 37.8803307,-122.2670655 37.8803608,-122.2670757 37.8804487,-122.2670835 37.8805156)"
231,77,417,tertiary,100.614,25.0,2,3800,9.0026992464,53115329,53075887,"LINESTRING (-122.2668745 37.8787099,-122.2667895 37.878721,-122.2663696 37.8787735,-122.2658264 37.8788472,-122.2657437 37.8788584)"
232,77,260,tertiary,100.749,25.0,2,3800,9.0147787224,53115329,53138903,"LINESTRING (-122.2668745 37.8787099,-122.2669553 37.8786993,-122.2680059 37.8785568)"
233,78,108,residential,235.508,20.0,1,1900,26.340863276000004,53086669,53142076,"LINESTRING (-122.2506636 37.8854501,-122.2503847 37.8853753,-122.2502464 37.8853268,-122.2501835 37.8852863,-122.250152 37.8852296,-122.2501459 37.8851428,-122.2501747 37.8850542,-122.2502821 37.8848096,-122.2503033 37.8847151,-122.2503085 37.8846183,-122.2502945 37.8845274,-122.2502331 37.8843805,-122.2501823 37.884241,-122.2501079 37.8840415,-122.2500759 37.8838428,-122.2500889 37.8836993,-122.2500867 37.8836329)"
234,78,342,residential,132.157,20.0,1,1900,14.781363979000004,53086669,53145282,"LINESTRING (-122.2506636 37.8854501,-122.2508161 37.8855086,-122.2508984 37.8855494,-122.25101 37.8856307,-122.251113 37.8857458,-122.2513362 37.8860032,-122.2515078 37.8861658,-122.2517051 37.886281)"
235,79,222,residential,100.177,20.0,1,1900,11.204496919000002,53146068,53134492,"LINESTRING (-122.2743003 37.8832514,-122.2742165 37.8832624,-122.27325 37.8833879,-122.273174 37.8833978)"
236,79,7,tertiary,201.41,25.0,2,3800,18.021683416000002,53146068,53082196,"LINESTRING (-122.2743003 37.8832514,-122.2742925 37.8831834,-122.2742693 37.8829802,-122.2741241 37.8817098,-122.2741022 37.8815184,-122.2740941 37.8814474)"
237,79,37,tertiary,189.031,25.0,2,3800,16.914040205600003,53146068,53084394,"LINESTRING (-122.2743003 37.8832514,-122.2743078 37.8833193,-122.2743299 37.8835199,-122.274411 37.8842541,-122.2744409 37.8845244,-122.2744767 37.8847219,-122.2745559 37.8849356)"
238,80,223,residential,100.451,20.0,1,1900,11.235142997,53146070,53134495,"LINESTRING (-122.2738915 37.8796397,-122.2738046 37.8796513,-122.2737691 37.8796561,-122.2728409 37.8797782,-122.2727626 37.8797885)"
239,80,81,tertiary,201.496,25.0,2,3800,18.029378489600003,53146070,53146071,"LINESTRING (-122.2738915 37.8796397,-122.2738842 37.879576,-122.2738701 37.879452,-122.2737243 37.8781698,-122.2737148 37.878052,-122.2737135 37.8780361,-122.2737023 37.8778979,-122.2736972 37.8778342)"
240,80,7,tertiary,201.792,25.0,2,3800,18.055863859200002,53146070,53082196,"LINESTRING (-122.2738915 37.8796397,-122.273899 37.879707,-122.2739098 37.8798037,-122.2740705 37.8812369,-122.2740863 37.8813778,-122.2740941 37.8814474)"
241,81,224,tertiary,101.252,25.0,2,3800,9.059785955199999,53146071,53134496,"LINESTRING (-122.2736972 37.8778342,-122.2736027 37.8778496,-122.2735693 37.877855,-122.2726392 37.8779743,-122.2725595 37.8779845)"
242,81,273,tertiary,202.855,25.0,2,3800,18.150978548,53146071,53091861,"LINESTRING (-122.2736972 37.8778342,-122.2736931 37.8777646,-122.2736837 37.8776039,-122.2736826 37.8775853,-122.2736762 37.8774751,-122.2735716 37.8765087,-122.2735254 37.8760823,-122.273518 37.8760156)"
243,81,80,tertiary,201.496,25.0,2,3800,18.029378489600003,53146071,53146070,"LINESTRING (-122.2736972 37.8778342,-122.2737023 37.8778979,-122.2737135 37.8780361,-122.2737148 37.878052,-122.2737243 37.8781698,-122.2738701 37.879452,-122.2738842 37.879576,-122.2738915 37.8796397)"
244,82,190,residential,57.639,20.0,1,1900,6.446749233000001,53023202,53087209,"LINESTRING (-122.2657224 37.8881203,-122.265688 37.8878323,-122.2656741 37.8877154,-122.2656358 37.8876079)"
245,82,412,residential,146.333,20.0,1,1900,16.366907051000002,53023202,53075877,"LINESTRING (-122.2657224 37.8881203,-122.2657582 37.8885557,-122.2657865 37.8886325,-122.2658497 37.888703,-122.2659434 37.8887615,-122.2660401 37.8887917,-122.2661252 37.8888012,-122.2666444 37.8887869,-122.2667193 37.8887848)"
246,83,288,residential,143.886,20.0,1,1900,16.093217442,237136370,53061195,"LINESTRING (-122.2722501 37.8906278,-122.2722054 37.8907328,-122.2721975 37.8907513,-122.2721686 37.8908493,-122.2721343 37.8909567,-122.272111 37.8910702,-122.2720956 37.8912352,-122.2721039 37.8913278,-122.2721207 37.8914149,-122.2721556 37.891535,-122.2722877 37.891723,-122.2723834 37.8918318,-122.2723981 37.8918485)"
247,83,295,tertiary,361.41,25.0,2,3800,32.338099416000006,237136370,99323492,"LINESTRING (-122.2722501 37.8906278,-122.2723281 37.8907782,-122.2724508 37.8909108,-122.2725854 37.8910023,-122.2727978 37.8911019,-122.2730057 37.8912159,-122.273208 37.8913385,-122.273428 37.891488,-122.2736383 37.891651,-122.2738027 37.8917919,-122.2739885 37.8919722,-122.2739937 37.8919773,-122.2741709 37.8921725,-122.2743035 37.8923414,-122.2744585 37.8925562,-122.2746062 37.8928044,-122.2746667 37.8929468,-122.2746876 37.8930472,-122.2746931 37.8931038,-122.2746957 37.8931299)"
248,83,244,tertiary,39.009,25.0,2,3800,3.4904316984,237136370,99323189,"LINESTRING (-122.2722501 37.8906278,-122.27226 37.8905269,-122.2722914 37.8903968,-122.2723012 37.8903637,-122.2723257 37.8902828)"
249,84,381,residential,7.577000000000001,20.0,1,1900,0.8474647190000001,2507403763,53038909,"LINESTRING (-122.2539345 37.8942198,-122.2538815 37.8942736)"
250,84,271,residential,85.40100000000002,20.0,1,1900,9.551845647000004,2507403763,53061113,"LINESTRING (-122.2539345 37.8942198,-122.2539741 37.8941911,-122.254306 37.8940117,-122.2547358 37.8937847)"
251,84,384,residential,218.24,20.0,1,1900,24.409489280000003,2507403763,53038912,"LINESTRING (-122.2539345 37.8942198,-122.2538326 37.8940974,-122.25372 37.8936868,-122.2535315 37.8932103,-122.2534846 37.8931127,-122.2534638 37.8930772,-122.2533668 37.892933,-122.2532615 37.8928129,-122.2531495 37.8927084,-122.2529387 37.8925361,-122.252864 37.8925027)"
252,85,58,tertiary,14.268,25.0,2,3800,1.2766663968,53072371,6949955870,"LINESTRING (-122.2763841 37.8881689,-122.2763576 37.8880423)"
253,85,142,tertiary,80.195,25.0,2,3800,7.175656132,53072371,53056335,"LINESTRING (-122.2763841 37.8881689,-122.2764013 37.8882437,-122.2764446 37.8884441,-122.276491 37.8886658,-122.2765074 37.8887441,-122.2765387 37.8888797)"
254,86,0,tertiary,307.137,25.0,2,3800,27.4818816312,262257164,100548657,"LINESTRING (-122.2625075 37.8898655,-122.2625218 37.8897721,-122.2625324 37.8896676,-122.2625451 37.8896175,-122.2625669 37.8895402,-122.2625783 37.8894524,-122.2625733 37.8893592,-122.2625454 37.8892639,-122.2624991 37.8891824,-122.2624226 37.8891015,-122.2623534 37.8890395,-122.262266 37.8889478,-122.2622189 37.8888833,-122.2621775 37.8888046,-122.2621268 37.8887406,-122.2620393 37.888663,-122.2619567 37.8886068,-122.2618587 37.8885583,-122.2617625 37.8885336,-122.2616418 37.8885091,-122.2615236 37.8884831,-122.261423 37.8884437,-122.261327 37.8883954,-122.2612443 37.888332,-122.2611817 37.8882627,-122.2611357 37.8881967,-122.2611105 37.8881233,-122.2611006 37.8880402,-122.2611101 37.8879477,-122.2611374 37.8878617,-122.2611868 37.887755,-122.2612399 37.8876753)"
255,86,302,tertiary,101.33,25.0,2,3800,9.066765208000001,262257164,53149300,"LINESTRING (-122.2625075 37.8898655,-122.2625168 37.8899072,-122.2625191 37.8899175,-122.2625505 37.8899953,-122.2626222 37.8900995,-122.2627767 37.8902553,-122.2629827 37.8904044,-122.263245 37.8905255)"
256,87,88,residential,105.488,20.0,1,1900,11.798516336,53060109,53060110,"LINESTRING (-122.2558768 37.886275,-122.2555911 37.8863273,-122.2554419 37.8863801,-122.2553401 37.886437,-122.2549856 37.8867171,-122.2548895 37.8867723)"
257,87,334,residential,159.425,20.0,1,1900,17.831207975,53060109,53081759,"LINESTRING (-122.2558768 37.886275,-122.2558815 37.8863893,-122.2558976 37.8865805,-122.2559055 37.8868829,-122.2558841 37.8870043,-122.2558196 37.8871467,-122.2557353 37.8872477,-122.2556311 37.8873213,-122.2555838 37.887384,-122.255559 37.8874589,-122.2555666 37.8876286)"
258,88,89,residential,91.987,20.0,1,1900,10.288469989,53060110,53060111,"LINESTRING (-122.2548895 37.8867723,-122.2547848 37.886777,-122.2546025 37.8867795,-122.2544054 37.8867638,-122.2538588 37.8866577)"
259,88,87,residential,105.488,20.0,1,1900,11.798516336,53060110,53060109,"LINESTRING (-122.2548895 37.8867723,-122.2549856 37.8867171,-122.2553401 37.886437,-122.2554419 37.8863801,-122.2555911 37.8863273,-122.2558768 37.886275)"
260,88,109,residential,114.594,20.0,1,1900,12.816995118,53060110,53119552,"LINESTRING (-122.2548895 37.8867723,-122.254881 37.8869245,-122.2548552 37.88705,-122.2548249 37.8871166,-122.2547586 37.8872298,-122.25464 37.8874501,-122.2545367 37.8876784,-122.2545391 37.8877522)"
261,88,386,residential,149.892,20.0,1,1900,16.764970524000002,53060110,53094210,"LINESTRING (-122.2548895 37.8867723,-122.2548892 37.8867125,-122.2548828 37.8861385,-122.2548552 37.8859897,-122.2548037 37.8858948,-122.2547265 37.8858271,-122.2546063 37.8857526,-122.2545741 37.8857233,-122.2544947 37.885651,-122.2544269 37.8855499)"
262,89,88,residential,91.987,20.0,1,1900,10.288469989,53060111,53060110,"LINESTRING (-122.2538588 37.8866577,-122.2544054 37.8867638,-122.2546025 37.8867795,-122.2547848 37.886777,-122.2548895 37.8867723)"
263,89,150,residential,242.219,20.0,1,1900,27.091468493,53060111,53123929,"LINESTRING (-122.2538588 37.8866577,-122.2538807 37.8864893,-122.2538788 37.8863414,-122.2538591 37.8862204,-122.253788 37.8861194,-122.2536992 37.886044,-122.2536035 37.8860021,-122.2533232 37.885876,-122.2532733 37.8858483,-122.2531746 37.8857762,-122.2531461 37.8857036,-122.2531576 37.8855823,-122.2531407 37.8854897,-122.253087 37.8854157,-122.2529777 37.8853659,-122.2528197 37.885357,-122.2527014 37.8854126,-122.2525178 37.8855893,-122.2524391 37.8856503)"
264,89,98,residential,190.28,20.0,1,1900,21.28224716,53060111,53119522,"LINESTRING (-122.2538588 37.8866577,-122.2538427 37.8867491,-122.2538534 37.8868231,-122.2539219 37.8869853,-122.2539222 37.8870924,-122.2538813 37.8871876,-122.2537973 37.887271,-122.2536053 37.8874023,-122.2535339 37.8874957,-122.2535034 37.8875863,-122.2535358 37.8877763,-122.2535391 37.8878745,-122.2535204 37.8880006,-122.2534564 37.8881098,-122.2533579 37.8881996)"
265,90,299,tertiary,111.606,25.0,2,3800,9.986237025600001,53033487,53030508,"LINESTRING (-122.2626622 37.8963661,-122.2616843 37.8970079)"
266,90,162,tertiary,90.581,25.0,2,3800,8.1049704856,53033487,53056378,"LINESTRING (-122.2626622 37.8963661,-122.2634726 37.8958615)"
267,90,91,residential,97.381,20.0,1,1900,10.891772707,53033487,53033489,"LINESTRING (-122.2626622 37.8963661,-122.2624617 37.8962977,-122.262253 37.8961985,-122.2620932 37.8961042,-122.2619581 37.8960039,-122.2617906 37.8958442)"
